X622;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X623;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: AREAS DE DEPORTE Y ATLETISMO
X624;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: CALLES Y CARRETERAS
X625;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: COMERCIO Y AREAS DE SERVICIO
X626;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X627;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: GRANJA
X628;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: OTRO LUGAR ESPECIFICADO
X629;X62;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLASIFICADOS EN OTRA PARTE: LUGAR NO ESPECIFICADO
X630;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: VIVIENDA
X631;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: INSTITUCION RESIDENCIAL
X632;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X633;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: AREAS DE DEPORTE Y ATLETISMO
X634;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: CALLES Y CARRETERAS
X635;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: COMERCIO Y AREAS DE SERVICIO
X636;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X637;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: GRANJA
X638;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: OTRO LUGAR ESPECIFICADO
X639;X63;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUTONOMO: LUGAR NO ESPECIFICADO
X640;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: VIVIENDA
X641;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL
X642;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X643;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO
X644;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: CALLES Y CARRETERAS
X645;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO
X646;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X647;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: GRANJA
X648;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO
X649;X64;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS: LUGAR NO ESPECIFICADO
X650;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: VIVIENDA
X651;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: INSTITUCION RESIDENCIAL
X652;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X653;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: AREAS DE DEPORTE Y ATLETISMO
X654;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: CALLES Y CARRETERAS
X655;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: COMERCIO Y AREAS DE SERVICIO
X656;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X657;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: GRANJA
X658;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: OTRO LUGAR ESPECIFICADO
X659;X65;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION AL ALCOHOL: LUGAR NO ESPECIFICADO
X660;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: VIVIENDA
X661;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: INSTITUCION RESIDENCIAL
X662;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X663;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: AREAS DE DEPORTE Y ATLETISMO
X664;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: CALLES Y CARRETERAS
X665;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: COMERCIO Y AREAS DE SERVICIO
X666;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X667;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: GRANJA
X668;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: OTRO LUGAR ESPECIFICADO
X669;X66;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES: LUGAR NO ESPECIFICADO
X670;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: VIVIENDA
X671;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: INSTITUCION RESIDENCIAL
X672;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X673;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: AREAS DE DEPORTE Y ATLETISMO
X674;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: CALLES Y CARRETERAS
X675;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: COMERCIO Y AREAS DE SERVICIO
X676;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X677;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: GRANJA
X678;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: OTRO LUGAR ESPECIFICADO
X679;X67;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS GASES Y VAPORES: LUGAR NO ESPECIFICADO
X680;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: VIVIENDA
X681;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: INSTITUCION RESIDENCIAL
X682;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X683;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: AREAS DE DEPORTE Y ATLETISMO
X684;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: CALLES Y CARRETERAS
X685;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: COMERCIO Y AREAS DE SERVICIO
X686;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X687;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: GRANJA
X688;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: OTRO LUGAR ESPECIFICADO
X689;X68;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A PLAGUICIDAS: LUGAR NO ESPECIFICADO
X690;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: VIVIENDA
X691;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL
X692;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X693;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO
X694;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: CALLES Y CARRETERAS
X695;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO
X696;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X697;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: GRANJA
X698;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO
X699;X69;ENVENENAMIENTO AUTOINFLIGIDO INTENCIONALMENTE POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS: LUGAR NO ESPECIFICADO
X700;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: VIVIENDA
X701;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: INSTITUCION RESIDENCIAL
X702;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X703;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: AREAS DE DEPORTE Y ATLETISMO
X704;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: CALLES Y CARRETERAS
X705;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: COMERCIO Y AREAS DE SERVICIO
X706;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X707;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: GRANJA
X708;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: OTRO LUGAR ESPECIFICADO
X709;X70;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHORCAMIENTO, ESTRANGULAMIENTO O SOFOCACION: LUGAR NO ESPECIFICADO
X710;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: VIVIENDA
X711;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: INSTITUCION RESIDENCIAL
X712;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X713;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: AREAS DE DEPORTE Y ATLETISMO
X714;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: CALLES Y CARRETERAS
X715;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: COMERCIO Y AREAS DE SERVICIO
X716;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X717;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: GRANJA
X718;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: OTRO LUGAR ESPECIFICADO
X719;X71;LESION AUTOINFLIGIDA INTENCIONALMENTE POR AHOGAMIENTO Y SUMERSION: LUGAR NO ESPECIFICADO
X720;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: VIVIENDA
X721;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: INSTITUCION RESIDENCIAL
X722;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X723;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: AREAS DE DEPORTE Y ATLETISMO
X724;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: CALLES Y CARRETERAS
X725;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: COMERCIO Y AREAS DE SERVICIO
X726;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X727;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: GRANJA
X728;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: OTRO LUGAR ESPECIFICADO
X729;X72;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE ARMA CORTA: LUGAR NO ESPECIFICADO
X730;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: VIVIENDA
X731;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: INSTITUCION RESIDENCIAL
X732;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X733;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: AREAS DE DEPORTE Y ATLETISMO
X734;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: CALLES Y CARRETERAS
X735;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: COMERCIO Y AREAS DE SERVICIO
X736;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X737;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: GRANJA
X738;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: OTRO LUGAR ESPECIFICADO
X739;X73;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: LUGAR NO ESPECIFICADO
X740;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: VIVIENDA
X741;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: INSTITUCION RESIDENCIAL
X742;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X743;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: AREAS DE DEPORTE Y ATLETISMO
X744;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: CALLES Y CARRETERAS
X745;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: COMERCIO Y AREAS DE SERVICIO
X746;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X747;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: GRANJA
X748;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: OTRO LUGAR ESPECIFICADO
X749;X74;LESION AUTOINFLIGIDA INTENCIONALMENTE POR DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: LUGAR NO ESPECIFICADO
X750;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: VIVIENDA
X751;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: INSTITUCION RESIDENCIAL
X752;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X753;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: AREAS DE DEPORTE Y ATLETISMO
X754;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: CALLES Y CARRETERAS
X755;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: COMERCIO Y AREAS DE SERVICIO
X756;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X757;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: GRANJA
X758;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: OTRO LUGAR ESPECIFICADO
X759;X75;LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO: LUGAR NO ESPECIFICADO
X760;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: VIVIENDA
X761;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: INSTITUCION RESIDENCIAL
X762;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X763;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: AREAS DE DEPORTE Y ATLETISMO
X764;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: CALLES Y CARRETERAS
X765;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: COMERCIO Y AREAS DE SERVICIO
X766;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X767;X76;LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO, FUEGO Y LLAMAS: GRANJA
